Time (min),clk_data,CLK_data,CLK/CYC_data,per_data,PER_data,tim_data,TIM_data,PER/TIM_data,cwo_data,CWO_data,pdp1_data,PDP1_data,vri_data,VRI_data,CRY_data
1106.098299,81.1973340492,96.3009586072,2.5274927082,1.0506109968,22.2682027383,6.2477455314,13.6905564894,43.1694166745,6.2712192407,61.412943831,13.8262410041,32.9739910336,6.0311871507,46.7093935773,66.0752295474
1106.141485,80.7469033653,96.0771492348,2.7680929628,0.9403354418,21.8602165508,5.9849197962,13.3195818933,42.6458641029,6.0773239981,60.9288066113,13.4308585681,32.4565909134,5.7758931055,46.1751550861,66.7002389008
1106.188003,80.2576563984,95.8291876765,3.0356003149,0.8285986874,21.4242535855,5.7085737891,12.9258676211,42.0841706066,5.8727953238,60.4076875717,13.0116040331,31.9023907595,5.5075068489,45.6010060689,67.3720439057
1106.234522,79.7642997366,95.5741460721,3.3113409232,0.7241345427,20.9919725356,5.4392258041,12.5382734233,41.5249186885,5.6727065423,59.8870281999,12.5992567879,31.3515258126,5.2459595494,45.02830871,68.0423380666
1106.281041,79.266929804,95.3120818139,3.5949221827,0.6269010104,20.5634131819,5.1768542235,12.1568050103,40.9681977243,5.4770034839,59.3668905192,12.1938302828,30.804082639,4.991229435,44.4571447698,68.7111057767
1106.32756,78.7656425922,95.0430533292,3.8859826914,0.5368545156,20.1386135824,4.9214337508,11.7814643942,40.4140929092,5.285631234,58.8473351949,11.7953332697,30.2601449493,4.7432913254,43.8875942851,69.3783316793
1106.377593,78.222225225,94.74599642,4.206999987,0.44797635,19.6859616374,4.6544440996,11.384606605,39.8211420105,5.0845724744,58.2892483701,11.3744722511,29.6791219896,4.4841717685,43.2769086495,70.0942239465
1106.427626,77.6745096388,94.4410280292,4.5359078236,0.3673042812,19.2377447803,4.3954243158,10.9948289893,39.2314074357,4.8883902164,57.7319747919,10.9616339772,29.1023458342,4.2328383252,42.6682757058,70.8082966805
1106.477659,77.1226169042,94.1282254009,4.8723600105,0.294782516,18.7940045146,4.1443332077,10.6121211053,38.6449798614,4.697015258,57.1755840292,10.5568155,28.5299105553,3.9892502987,42.0617886864,71.5205317475
1106.527692,76.5666687404,93.8076674732,5.2160401137,0.2303559589,18.3547803861,3.9011274034,10.2364684869,38.0619452259,4.5103785666,56.6201432363,10.1600103708,27.9619070436,3.753364835,41.4575386841,72.2309112637
1106.580811,75.9721256796,93.4589386753,5.5885076018,0.1707547023,17.893448712,3.6514993996,9.8453456775,37.4467515322,4.3173386991,56.0315544573,9.7474881794,27.3638154411,3.5113093802,40.8185646747,72.9830581803
1106.63393,75.3732939126,93.1016567309,5.9684817681,0.1201546936,17.4372928472,3.4106523379,9.4621290291,36.8355644235,4.1294807832,55.4441860765,9.3439715269,26.7709178128,3.2778306062,40.1823158679,73.7330732088
1106.68705,74.7703191564,92.7359211826,6.3556740768,0.0784960965,16.986353512,3.1785292218,9.0867891744,36.2284691879,3.9467243429,54.8581112844,8.9494419884,26.1833101895,3.052872501,39.5488930752,74.4809361606
1106.740169,74.1633469118,92.361833361,6.7498207174,0.0457220522,16.5406693911,2.9550720558,8.7192929389,35.6255455389,3.7689899855,54.2734014609,8.563878375,25.6010844405,2.8363782905,38.9183944922,75.2266271248
1106.795459,73.5274790306,91.9636969417,7.1672031806,0.0209874414,16.0823918321,2.7316236551,8.3450693748,35.0024915989,3.5892417301,53.6663182257,8.1720545609,25.0008745352,2.6199643375,38.2653366281,76.0004658985
1106.850749,72.887601554,91.5567417718,7.5916100609,0.005764026,15.6298868724,2.5174343303,7.9792606275,34.3841152133,3.4147631813,53.0608628419,7.7898899159,24.4066852669,2.4125937121,37.6156549006,76.771908721
1106.906039,72.243877927,91.1410879049,8.0228120012,0,15.1831920219,2.3124382291,7.6218202528,33.7704882917,3.2454695634,52.4571075947,7.417353578,23.8186064654,2.2142022487,36.9694509829,77.5409343207
1106.961329,71.5964711625,90.716857464,8.4605977065,0.0036481908,14.7423428327,2.1165698169,7.2726991418,33.1616770764,3.0812778951,51.855122204,7.054413211,23.2367241257,2.0247263567,36.3268236356,78.3075218147
1106.984929,71.3190558425,90.5332011573,8.6494150948,0.0080608256,14.5559627214,2.0357303516,7.1262031035,32.9032985605,3.012729219,51.5987310069,6.9024123926,22.9902651517,1.9465513239,36.0536424746,78.6342648074
1107.008528,71.0410113884,90.3480144519,8.839381965,0.0141774098,14.3706563781,1.9565370603,6.9812095926,32.6458129673,2.9450890722,51.342679807,6.7521509947,22.7449560972,1.8699842885,35.7811376882,78.9597833459
1107.032128,70.7623507718,90.161307321,9.0304844318,0.0219950846,14.1864261521,1.8789849019,6.8377195335,32.3892246633,2.8783512928,51.0869732824,6.6036262537,22.5008028366,1.7950204761,35.5093164983,79.2826347056
1107.055728,70.4830863162,89.9730893612,9.2227089592,0.0315111397,14.0032746275,1.8030690624,6.695737114,32.1335378293,2.8125099222,50.8316165641,6.4568354058,22.2578114075,1.7216551124,35.2381860081,79.6021499672
1107.079327,70.2032307771,89.7833707339,9.4160425153,0.0427230359,13.8212042319,1.7287845914,6.5552685337,31.8787564603,2.7475588662,50.5766146319,6.3117757793,22.0159873579,1.6498835093,34.9677532317,79.9182658157
1107.102927,69.9227964777,89.5921611298,9.6104723397,0.0556284081,13.6402172363,1.6561267204,6.4163184154,31.6248847372,2.6834923016,50.3219720131,6.1684445183,21.7753363176,1.5797009788,34.6980251235,80.2309943865
1107.126526,69.6417957414,89.3994707103,9.8059861374,0.0702250324,13.4603159116,1.5850905899,6.2788910554,31.3719265618,2.6203043375,50.0676936878,6.026838767,21.535863753,1.5111029192,34.429008549,80.5403606446
1107.150126,69.36024154,89.2053094484,10.0025718074,0.0865108745,13.2815026854,1.5156715221,6.1429903694,31.1198858364,2.5579891844,49.8137840323,5.8869556695,21.297575049,1.4440847575,34.1607102249,80.8463894717
1107.193839,68.8373043286,88.8418181273,10.3694948813,0.1211326803,12.9531729813,1.391343897,5.8953088363,30.6554731546,2.4448506983,49.3444631728,5.6323947209,20.8593434655,1.3241067697,33.6656677244,81.4045069973
1107.237552,68.3125880295,88.4733795899,10.7399841141,0.1615331881,12.6285977846,1.2725187177,5.652893654,30.1942443724,2.3346516691,48.8764517474,5.3837160744,20.4252234928,1.2095055023,33.173154124,81.9514153791
1107.281265,67.7861713384,88.1000590374,11.1139710886,0.2077037957,12.3077905645,1.1591672361,5.415757059,29.7362217874,2.2273573267,48.4097772216,5.1409015812,19.9952458899,1.1002533017,32.6832100811,82.4872698227
1107.324978,67.2581318703,87.7219220477,11.4913902575,0.2596377649,11.9907646335,1.0512613402,5.1839071546,29.281426582,2.1229337132,47.944466759,4.9039325399,19.5694401107,0.9963231756,32.1958754209,83.0122241449
1107.370245,66.7096855372,87.325331363,11.8857822505,0.3194879604,11.6664632039,0.9452281051,4.9493879092,28.8138799843,2.017786899,47.4640734314,4.6646774977,19.1329183124,0.8942781588,31.6940010561,83.5445217205
1107.415513,66.1596674496,86.9237205455,12.2837203893,0.3855101658,11.3462445515,0.8449754854,4.7205421894,28.3498368838,1.9156473555,46.9851986975,4.4316508728,18.700930431,0.7978837676,31.1950087875,84.0654610007
1107.46078,65.608162573,86.5171642052,12.685139941,0.4577030631,11.0301223804,0.7504744607,4.4973663513,27.8893169769,1.8164803125,46.5078697206,4.2048320292,18.2735052675,0.7071123195,30.6989397478,84.5752075769
1107.506048,65.055255873,86.1057375164,13.0899782287,0.5360673318,10.7181101598,0.6616970096,4.2798538146,27.4323388446,1.72025188,46.0321132116,3.9842006992,17.8506699911,0.6219369518,30.2058341488,85.0739251243
1107.554607,64.4606879496,85.6590705431,13.5279809497,0.6269926231,10.3879980728,0.5727969822,4.0528123458,26.9460942924,1.6202569193,45.523544941,3.7543843699,17.4022257945,0.5367606637,29.6802176944,85.5968239254
1107.603165,63.8647063119,85.2069800913,13.969775289,0.7250280412,10.0626468375,0.4904189775,3.8322609001,26.4639646541,1.5235662491,45.0168462775,3.5316393136,16.9591238199,0.4579627258,29.1581036879,86.1074148148
1107.651724,63.2674127888,84.7495606231,14.4152906186,0.830181698,9.7420725074,0.4145315226,3.6181813077,25.985968325,1.430141849,44.5120464972,3.315940933,16.5213931131,0.385513169,28.6395382552,86.6058920423
1107.700282,62.6689089932,84.286906977,14.8644579779,0.9424640448,9.4262909789,0.3451041892,3.4105529951,25.5121218425,1.339946816,44.0091745747,3.1072644462,16.0890612512,0.3193831318,28.1245664226,87.0924469696
1107.75233,62.0261692802,83.7853057859,15.349879374,1.0707445237,9.0931586061,0.2778280497,3.1951426915,25.0088516497,1.2468161856,43.4723403631,2.8913625604,15.6316884122,0.2554867006,27.5766308567,87.6009399334
1107.804378,61.3822774517,83.2779192626,15.839338016,1.2072480737,8.765570563,0.2179056261,2.9870873702,24.5103835058,1.1573126979,42.9377859283,2.6834702454,15.1805790198,0.1987859777,27.0329270154,88.0961804788
1107.856426,60.7373550106,82.7648662374,16.3327541227,1.3519957897,8.4435462702,0.1653039014,2.7863547599,24.0167323688,1.0713957931,42.4055434136,2.4835581132,14.7357620383,0.1492495992,26.4935063445,88.5783929582
1107.908474,60.0915228112,82.246266011,16.830049231,1.5050113101,8.1271056962,0.1199911303,2.5929112128,23.5279117102,0.9890264353,41.8756434536,2.2915971442,14.2972648816,0.1068476681,25.9584189228,89.0477977803
1107.964146,59.3998416463,81.6855450097,17.3661829164,1.6778642461,7.7948305681,0.0795566604,2.3940245499,23.0104087336,0.9048052148,41.3114671638,2.0950362594,13.8352544257,0.069357565,25.3909187523,89.5359613015
1108.019819,58.7074011963,81.1187614997,17.9065725196,1.8602412825,7.4689913134,0.0473920723,2.2033937169,22.4984583961,0.8245564019,40.7500404292,1.9075052348,13.3805339728,0.039964496,24.8284906478,90.0099784109
1108.075491,58.0143441516,80.5460633837,18.4511252274,2.052179798,7.1496129127,0.0234640767,2.0209742874,21.992071475,0.7482382856,40.1913973552,1.7289698918,12.9331317531,0.0186371404,24.2711914643,90.4701034522
1108.131164,57.32081277,79.9675985644,18.9997489245,2.2537195919,6.8367207379,0.0077412006,1.8467216934,21.4912568891,0.6758112205,39.6355706889,1.5593968809,12.4930739565,0.0053459174,23.7190766301,90.9165855761
1108.190181,56.585247657,79.3482447409,19.5856806117,2.4778999768,6.5121395898,0,1.6708669076,20.9664431141,0.6032390481,39.0494571133,1.3893843396,12.0346223438,0,23.1395085624,91.3752693922
1108.249199,55.8494717516,78.7227547394,20.1759755747,2.7129699242,6.1949081769,0.0014128748,1.5040867443,20.4479068334,0.5349547207,38.466580226,1.2293676858,11.5844800293,0.0036225454,22.5658901417,91.8191794488
1108.308217,55.1136482827,78.0913061939,20.7705254085,2.9589838983,5.8850589191,0.0119487609,1.3463290925,19.9356533426,0.4709182203,37.8869750378,1.0793089639,11.1426729583,0.0161845051,21.9982826512,92.2485930829
1108.367235,54.3779381013,77.4540770205,21.3692215527,3.2159980562,5.5826249408,0.0315786378,1.1975430487,19.4296868226,0.4110919329,37.3106752013,0.9391709553,10.7092256892,0.0376588006,21.4367459179,92.6637810781
1108.428712,53.6118543585,76.784331815,21.9971645759,3.4954846158,5.2755069316,0.061668012,1.0520421873,18.9093188938,0.3532111542,36.7139038547,0.8037017723,10.2666258967,0.0694784906,20.8583218142,93.0814323106
1108.49019,52.8462440877,76.1087085089,22.6293660381,3.7870361433,4.9765115638,0.1015677604,0.9161679755,18.3957775356,0.2998237272,36.1207897786,0.6789171146,9.8331463183,0.110915606,20.2866129226,93.4842251969
1108.551668,52.0812819766,75.4274087277,23.2657024855,4.0907192171,4.6856795579,0.1512517237,0.7898679434,17.8890633983,0.2508953218,35.5313670786,0.5647769998,9.4088095542,0.1619461027,19.7216822502,93.8724434332
1108.613145,51.3171409829,74.7406335328,23.9060499212,4.4066004641,4.4030528875,0.2106960588,0.6730920847,17.3891763891,0.206394418,34.9456683508,0.4612424588,8.9936368993,0.2225480218,19.1635914369,94.2463633846
1108.675741,50.5401219796,74.0359496817,24.5620360808,4.7408283784,4.1237610686,0.2812272603,0.5639287232,16.8872111585,0.1656033674,34.3531763202,0.3666815814,8.5803496098,0.2940656367,18.6024401164,94.612671382
1108.738337,49.7643084926,73.326010107,25.2219189672,5.0878398834,3.8530675378,0.3618335626,0.4645419432,16.3923211157,0.1293448062,33.7646101775,0.2830358194,8.1766032087,0.3754662559,18.0485045573,94.9647113914
1108.800933,48.9898752093,72.6110265957,25.8855653525,5.4477019993,3.5910205333,0.4524959822,0.3748868559,15.9045044957,0.0975939517,33.1800014628,0.2102659272,7.7824162985,0.4667327379,17.501845924,95.3027520857
1108.863528,48.2169948713,71.8912102763,26.5528410781,5.8204794002,3.3376701726,0.5531974882,0.294921803,15.4237594402,0.0703288653,32.5993803577,0.1483334886,7.3978064208,0.5678498249,16.9625241622,95.627054751
1108.926005,47.4473090649,71.1681608886,27.2223259017,6.2054842854,3.093526793,0.6637017386,0.224733424,14.9509824953,0.0475696912,32.0238743006,0.097288067,7.0234976807,0.678582583,16.4316076574,95.9372920091
1108.988481,46.6795059048,70.4407162855,27.895156312,6.6034747428,2.8581505349,0.7841781785,0.1641240486,14.4852465488,0.0292436387,31.4523981076,0.056964021,6.6587614857,0.7991031179,15.9081161745,96.2343419968
1109.050957,45.9137494847,69.7090845846,28.5711960559,7.0145042752,2.6315954313,0.9146149999,0.1130612693,14.0265502071,0.0153370978,30.884979244,0.0273248688,6.3036122772,0.9294011761,15.3921063605,96.5184431178
1109.113433,45.1502015202,68.9734735274,29.2503077558,7.4386214398,2.4139170814,1.0550017571,0.0715161046,13.5748929127,0.0058390991,30.3216442698,0.0083346815,5.9580643332,1.069467957,14.8836339113,96.7898269724
1109.175078,44.3991305192,68.2439495354,29.923261426,7.8699665735,2.2078904299,1.203264508,0.0398270039,13.1361430006,0.0007803161,29.7698316222,0,5.626536693,1.2172388826,14.3893667539,97.0453556557
1109.236723,43.6505153036,67.5109503924,30.5989372856,8.3141310246,2.0106177441,1.361198026,0.0173567907,12.7042468806,0,29.2220447641,0.0019647595,5.3043817042,1.3745071422,13.9025433423,97.2889319919
1109.298368,42.9045048333,66.774673114,31.2772004781,8.7711436028,1.8221565025,1.5287959075,0.0040864089,12.2792066896,0.0034951715,28.6783075391,0.0141957947,4.9916114419,1.5412678322,13.4232151223,97.5207598114
1109.360013,42.1612452576,66.0353136809,31.9579152546,9.2410258787,1.6425656716,1.7060526119,0,11.8610253077,0.0112653226,28.1386436398,0.0366601248,4.6882371656,1.7175169833,12.9514329454,97.741037113
1109.420606,41.4334902728,65.3057571352,32.629270037,9.7154450175,1.4747426708,1.889692958,0.0049210708,11.4566688508,0.0230708875,27.6121812275,0.0686824702,4.3992078368,1.9000023623,12.4951047883,97.9464849765
1109.481199,40.7086677883,64.5735953553,33.3027309033,10.2023171119,1.3156063685,2.0826572334,0.018692984,11.0589485995,0.0390127912,27.0896978231,0.1105298106,4.119277509,2.0916500386,12.0461632249,98.141136078
1109.541792,39.9869103333,63.8390114321,33.9781664877,10.7016388948,1.165216436,2.2849423045,0.0413085335,10.6678714288,0.0590974326,26.5712144028,0.1621715602,3.8484562175,2.2924584018,11.6046551836,98.3251626179
1109.602386,39.2683493556,63.1021876097,34.655444881,11.2133980403,1.0236332493,2.4965455824,0.0727633089,10.2834457002,0.0833334111,26.0567520938,0.2235775939,3.5867536715,2.5024264595,11.1706272062,98.4987317983
1109.66199,38.5647533402,62.3753729106,35.3233447407,11.7289231224,0.8930120185,2.7137864624,0.1123273705,9.9117897597,0.111234959,25.5546247545,0.2934792524,3.3382263274,2.7179057528,10.7510218652,98.6594244247
1109.721595,37.8644967086,61.646737182,35.992772511,12.256431996,0.771031754,2.9400399034,0.1604430687,9.5465907154,0.1431766266,25.0564276795,0.3727714421,3.0985411411,2.9422475534,10.338742964,98.8103052284
1109.7812,37.1676988017,60.9164504369,36.6636007821,12.7958845646,0.6577529884,3.1753041795,0.2171128562,9.1878614815,0.1791728705,24.562180487,0.4614255121,2.8677070059,3.1754517895,9.9338338645,98.9515200011
1109.840804,36.4744776632,60.1846816531,37.3357017948,13.3472302995,0.5532367242,3.419577474,0.282341557,8.8356166443,0.2192404495,24.0719020406,0.5594129955,2.6457329781,3.4175185618,9.5363378691,99.0832103964
1109.899585,35.7944603437,59.4617461091,37.9996283656,13.9025384059,0.4588079434,3.669293493,0.3550570295,8.494610313,0.2627593224,23.5923104906,0.6651579945,2.4355147433,3.6649169717,9.1516415441,99.2038857034
1109.958365,35.1181443222,58.737692262,38.6645447,14.4692843996,0.3730210687,3.9277674284,0.4361112244,8.1599441877,0.3102757578,23.1166157033,0.7799248388,2.2339302873,3.9209347006,8.7742375994,99.3155601216
1110.017145,34.4456379137,58.0126789286,39.3303271892,15.0473880136,0.2959363976,4.1949971003,0.5255141429,7.8316377787,0.3618117285,22.6448363912,0.9036858906,2.0409881769,4.1855716334,8.4041669896,99.4183581155
1110.075925,33.7770479196,57.286863326,39.9968521078,15.6367579546,0.2276148543,4.4709799654,0.6232776898,7.509713012,0.4173910014,22.1769908145,1.0364136045,1.8566968974,4.4588274826,8.0414706396,99.5124006502
1110.134057,33.1197886109,56.5684186826,40.6566331437,16.2306062475,0.1687255861,4.7525243164,0.7281989023,7.1976391954,0.4763591374,21.7181932665,1.1764687002,1.6829551949,4.7375451702,7.6900679135,99.5969097824
1110.192189,32.466563328,55.8494923202,41.3168992295,16.8352623955,0.1185263055,5.042623395,0.8413248235,6.8918553225,0.5393339434,21.2632792011,1.3252395083,1.5176914355,5.0246910746,7.3459568842,99.6730808635
1110.250321,31.8174713053,55.1302331765,41.9775304018,17.4506043275,0.0770766053,5.3412731594,0.9626710455,6.5923887077,0.6063441292,20.8122668784,1.4826986675,1.3609138599,5.3202636713,7.0091768716,99.7410211681
1110.308453,31.1726106967,54.410788778,42.6384068528,18.0764982777,0.0444360783,5.64846875,1.0922546448,6.2992688953,0.6774202331,20.3651747092,1.6488187244,1.2126310349,5.6242608896,6.6797672253,99.8008350553
1110.366117,30.5372128285,53.6970930183,43.294091495,18.7076392786,0.0208199951,5.9616306598,1.2289521576,6.0148085094,0.7519735647,19.9255698717,1.8221317521,1.0739419683,5.9341333566,6.3603276394,99.8522389952
1110.423781,29.9061663637,52.9835007529,43.9497829247,19.3488668089,0.0059887312,6.2831894786,1.3737915491,5.7366575775,0.8305930176,19.4898587786,2.0039121219,0.9436285319,6.2522894302,6.0482172571,99.8958424797
1110.481446,29.2795634025,52.270152734,44.6053647082,20.0000159539,0,6.6131377583,1.5267922616,5.4648516827,0.9133138698,19.0580598408,2.1941321042,0.8216992111,6.5787249256,5.7434743881,99.9317390374
1110.53911,28.6574943152,51.5571883028,45.2607206445,20.660910364,0.0029112801,6.951467006,1.6879747328,5.1994285451,1.0001731937,18.630191922,2.3927635084,0.7081626542,6.9134347664,5.4461373716,99.9600194756
1110.596489,28.0430935307,50.8482704992,45.9124938216,21.3280204483,0.0146989223,7.2964308161,1.8565015162,4.9416947062,1.0907488374,18.2083623102,2.5987326125,0.6035273258,7.2546948473,5.1576610754,99.9806877932
1110.653868,27.4333576357,50.1400041453,46.5638151105,22.0043975004,0.0354110865,7.6496724557,2.0331713693,4.6903626702,1.1855006686,17.7904629627,2.8129734764,0.5072192452,7.6041345925,4.8765933065,99.9939871981
1110.711246,26.8283724606,49.4325229369,47.2145713741,22.6898344302,0.0651029801,8.0111797083,2.2180058554,4.4454768463,1.2844704658,17.3765128941,3.0354570807,0.4192472241,7.961745834,4.602971869,100
1110.768625,26.2282231872,48.7259594409,47.86464998,23.3841131954,0.1038291843,8.3809390854,2.4110271035,4.2070843381,1.3877018695,16.9665321752,3.2661541293,0.3396201556,8.3275192244,4.3368346861,99.9988062038
1110.825908,25.6339828027,48.021621543,48.5128560672,24.0858249667,0.1515559481,8.7582976944,2.611914834,3.975616045,1.4950571868,16.5612149857,3.5046292375,0.2684589552,8.7008132933,4.078645008,99.9905033925
1110.883191,25.0447279284,47.3184585879,49.1601643897,24.795883198,0.2083930601,9.1438492515,2.8210063977,3.7507205025,1.6067520813,16.1598943094,3.7512304551,0.2056327535,9.0822197546,3.8279901387,99.9751708212
1110.940475,24.4605402868,46.6165989084,49.806464952,25.514040146,0.2743920476,9.5375753636,3.0383238202,3.5324521536,1.7228351705,15.7625911227,4.005926736,0.1511506886,9.4717252058,3.5849079418,99.9528817466
1110.997758,23.8815000873,45.9161696144,50.4516484571,26.2400380804,0.3496034195,9.9394559569,3.2638891923,3.3208680428,1.8433570014,15.3693267036,4.2686869417,0.1050218169,9.869314691,3.3494362811,99.9237074816
1111.055154,23.3065596375,45.2159188011,51.0968761388,26.9750648178,0.4342526264,10.3502863016,3.4981940877,3.1156302698,1.9686208913,14.9793587327,4.5400214471,0.067189189,10.2757802013,3.1211710198,99.8876396397
1111.11255,22.7369460734,44.5173556979,51.7407654151,27.7174175635,0.5282486737,10.7692573212,3.7408227389,2.9172256639,2.0984477411,14.5934897419,4.8193867122,0.0377613188,10.6903267546,2.9006225744,99.8447968813
1111.169946,22.1727374424,43.8206044978,52.3832091997,28.4668101115,0.6316385465,11.1963428565,3.9917958773,2.7257197238,2.2328936165,14.2117428204,5.1067494796,0.0167474258,11.1129341463,2.6878291355,99.7952452986
1111.227342,21.6140109267,43.125788171,53.024101337,29.2229479764,0.7444678205,11.6315147045,4.2511337771,2.5411807358,2.372016344,13.834141359,5.4020754788,0.004157056,11.5435803741,2.4828289531,99.7390492619
1111.285097,21.0574020638,42.4287040955,53.6673279266,29.9903161558,0.8675753378,12.0775388026,4.5205561657,2.362592026,2.5167899981,13.4583880756,5.707250886,0,11.9850091634,2.2844523254,99.6758582885
1111.342852,20.5064986482,41.7338252958,54.308771204,30.7638929552,1.0003284429,12.5316864995,4.7984865311,2.191204578,2.6664220746,13.0868818137,6.0204179917,0.004391054,12.4345268329,2.0940444525,99.6060650713
1111.400607,19.9613763489,41.0412736127,54.9483266038,31.5433567131,1.1427684044,12.9939219624,5.0849424397,2.0270963402,2.8209769679,12.7196485297,6.3415397615,0.0173396825,12.8921047224,1.9116443573,99.5297301484
1111.458362,19.4221110512,40.3511692879,55.5858908018,32.3283793448,1.2949348466,13.464206906,5.3799402065,1.8703483269,2.980520799,12.3567146326,6.6705784238,0.038855268,13.3577118852,1.7372910921,99.4469124751
1111.516787,18.8826224216,39.6556683933,56.2287235648,33.1278271149,1.4588020084,13.9480977751,5.6870679398,1.7193555814,3.1470616765,11.9939710312,7.0114512449,0.0693470626,13.836857946,1.5691418202,99.3565963708
1111.575212,18.3492798494,38.9629161194,56.8693101123,33.9322716304,1.6326979222,14.4401390835,6.0029661082,1.5760703443,3.3188497463,11.6356837617,7.3603454289,0.1086251263,14.3241498339,1.4093075149,99.2597629982
1111.633638,17.8221585713,38.2730335547,57.5075477794,34.7413582989,1.8166568871,14.9402829179,6.3276466221,1.4405855218,3.4959591195,11.2818824021,7.7172191507,0.1566990867,14.8195480169,1.2578285363,99.1564688134
1111.692063,17.3013331754,37.5861402822,58.1433354914,35.5547286294,2.0107113229,15.4484783221,6.6611197056,1.3129969933,3.6784656678,10.9325972851,8.0820296643,0.2135784082,15.3230103171,1.114745215,99.0467689395
