Time (min),CLK,clk,CLK/CYC_data,clk_data,CLK_data,CRY,cry,CRY_data,CWO,cwo,cwo_data,CWO_data,CYC/CLK,pdp1,PDP1,pdp1_data,PDP1_data,per,PER,PER/TIM-p,PER/TIM_data,per_data,PER_data,tim,TIM,tim_data,TIM_data,VRI,vri,vri_data,VRI_data
417.1857018307, , , , , , , , , , , , , , , , , , , , , , , ,88.2353, , , , ,98.1132, , 
417.3740191803, , , , , , , , , ,96.4286, , , , , , , , , , , , , , , , , , , , , 
417.4367916302, , , , , , , , , , , , , , ,98.4615, , , , , , , , , , , , , , , , 
417.8134263294, ,100, , , , , , ,92.7536,95.2381, , , , , , , , , , , , , , , , , , , , , 
418.2528334785, , , , , , , , , ,96.4286, , , , , , , , , ,30, , , , , , , , , , , 
418.503923278, , , , , , , , , , , , ,96.6667, ,96.9231, , , , , , , , , , , , , , , , 
418.5666957278, , , , , , , , , , , , , , , , , , , , , , , ,94.1176, , , , ,96.2264, , 
418.6922406276, , , , , , , , ,91.3043,95.2381, , , , , , , , , , , , , , , , , ,56.1404, , , 
418.943330427, , , , , , , , , , , , ,97.7778, , , , , , , , , , , , , , , , , , 
419.3199651263, , , , , , , , , , , , , , , , , ,35.2941, , , , , , , , , , , , , 
419.6965998255, , , , , , , , , , , , , , , , , ,41.1765, , , , , , , , , , , , , 
420.0732345247, , , , , , , , , , , , , , ,98.4615, , , , , , , , , , , , , , , , 
420.3243243242, , , , , , , , , , , , , , , , , , , , , , , , , , , ,57.8947, , , 
420.5126416738, , , , , , , , ,92.7536,95.2381, , , , , , , , , , , , , , ,50, , , , , , 
421.3914559719, , , , , , , , , ,95.2381, , ,97.7778, , , , ,35.2941, , , , , , , , , , , , , 
421.7680906712, , , , , , , , , ,96.4286, , , , , , , , , , , , , , , , , , , , , 
421.9564080208, ,94.4444, , , , , , , , , , , ,95.5882, , , , , , , , , , , , , , , , , 
422.2074978202, , , , , , , , , ,95.2381, , , , , , , , , , , , , ,88.2353, , , , , , , 
422.33304272, , , , , , , , , , , , ,96.6667, , , , , , , , , , , , , , , , , , 
422.3958151698, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,98.1132, , 
422.5213600696, , , , , , , , , , , , , , , , , , , ,35, , , , , , , , , , , 
422.6469049693, , , , , , , , , , , , , , ,100, , ,41.1765, , , , , , , , , , , , , 
422.7724498691, , , , , , , , ,91.3043, , , ,98.8889, , , , , , , , , , , , , , , , , , 
422.8352223189, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,96.2264, , 
423.0863121184, , , , , , , , , , , , , , , , , ,35.2941, , , , , , , , , , , , , 
423.2118570181, , , , , , , , ,92.7536, , , ,97.7778,97.0588, , , , , , , , , , , , , , , , , 
423.776809067, , , , , , , , , , , , , , , , , , , , , , , ,94.1176, , , , , , , 
424.5300784654, , , , , , , , , , , , , ,95.5882, , , , , , , , , , , , , , , , , 
424.718395815, , , , , , , , , , , , , , ,100, , , , , , , , , , , , , , , , 
424.7811682649, ,100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
424.9067131646, , , , , ,6.383, , , , , , , , , , , , , , , , , , , , , , , , , 
425.0322580644, , , , , , , , , , , , ,96.6667,97.0588, , , , , , , , , , , , , , ,98.1132, , 
425.1578029641, , ,76.1605,53.4863,29.1607, , ,20.1449, , ,97.8674,66.9394, , , ,99.9515,95.6897, , , ,89.6634,82.7856,99.9715, , ,95.8891,100, , ,94.8995,87.6688
425.3461203137, , , , , , , , , , , , , , , , , , , , , , , , , , , ,59.6491, , , 
426.2877070617, , , , , , , , , ,94.0476, , , , , , , , , , , , , , , , , , , , , 
426.5387968612, , , , , , , , , , , , ,97.7778, , , , , , , , , , , , , , , , , , 
426.664341761, , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , , , 
426.7271142108, , , , , , , , , ,94.0476, , , , , , , , , , , , , , , , , , , , , 
426.9782040103, , , , , , , , , , , , ,97.7778, , , , , , , , , , , , , , , , , , 
427.10374891, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,96.2264, , 
427.1665213599, , , , , , , , , ,95.2381, , , , , , , , , , , , , , , , , , , , , 
427.2292938098, , , , , , , , , , , , , , , , , , , , , , , ,88.2353, , , , , , , 
427.4803836093, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,98.1132, , 
427.605928509, , , , , , , , , ,94.0476, , , , , , , , , , , , , , , , , , , , , 
427.7942458586, , ,75.6846,54.1699,29.7674, , ,19.6175, , ,97.601,67.7253, , , ,99.9174,95.9724, , , ,90.1608,82.3334,99.9907, , ,95.6245,99.9984, , ,94.6067,88.1393
427.9197907583, , , , , , , , , ,95.2381, , ,96.6667, , , , , , , , , , , , , , , , , , 
428.3591979074, , , , , , , , , , , , ,96.6667, , , , , , , , , , , , , , , , , , 
428.547515257, , , , , , , , , , , , , , , , , , , , , , , , ,60, , , , , , 
428.8613775064, , ,75.1848,54.8821,30.4042, , ,19.0677, , ,97.3079,68.5396, , , ,99.8723,96.257, , , ,90.6667,81.8578,100, , ,95.3406,99.9887, , ,94.2939,88.621
428.9241499562, , , , , , , , , ,94.0476, , , , , , , , , , , , , , , , , , , , , 
428.9869224061, , , , , , , , , , , , , , , , , , , , , , , ,94.1176,50, , , , , , 
429.2380122056, , , , , , , , ,94.2029, , , , , , , , , , , , , , , , , , , , , , 
429.3635571053, , , , , , , , , , , , , , , , , ,29.4118, , , , , , , , , , , , , 
429.4263295552, , , , , , , , , ,94.0476, , , , , , , , , , , , , , , , , , , , , 
429.6774193547, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,96.2264, , 
429.8029642544, , , , , , , , , , , , , , , , , ,35.2941, , , , , , , , , , , , , 
430.0540540539, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,98.1132, , 
430.3051438534, , , , , , , , , , , , , , , , , , , , , , , , , , , ,61.4035, , , 
430.6817785526, , , , , , , , ,92.7536, , , , , , , , , , , , , , , , , , , , , , 
430.8700959022, , , , , , , , , , , , , , ,98.4615, , , , , , , , , , , , , , , , 
431.3095030513, , , , , , , , , , , , , , , , , ,29.4118, , , , , , , , , , ,96.2264, , 
431.5605928508, , ,74.681,55.5936,31.0452, , ,18.518, , ,96.9993,69.3486, , , ,99.8175,96.5314, , , ,91.1598,81.3778,99.9985, , ,95.0485,99.9707, , ,93.9734,89.0939
431.6233653006, , , , , , , , , , , , , ,98.5294, , , , , , , , , , , , , , , , , 
432.0627724497, , , , , , , , , , , , , ,97.0588, , , , , , , , , , , , , , , , , 
432.1255448996, , , , , , , , ,94.2029, , , , , , , , , , , , , , , , , , , , , , 
432.1883173494, , , , , , , , , , , , , , , , , , , , , , , ,88.2353, , , , , , , 
432.3766346991, ,94.4444, , , , , , , , , , ,95.5556, , , , , , , , , , , , , , , , , , 
432.4394071489, , , , , , , , , , , , , , , , , , , ,35, , , , , , , , , , , 
432.5649520487, , , , , , , , , , , , , , ,100, , ,35.2941, , , , , , , , , , , , , 
432.8160418481, , , , , , , , , , , , ,96.6667, , , , , , , , , , , , , , , ,98.1132, , 
433.0043591977, , , , , , , , , , , , , , , , , ,29.4118, , , , , , , , , , , , , 
433.6320836964, , , , , , , , , , , , , ,98.5294, , , , , , , , , , , , , , , , , 
434.1970357453, , , , , , , , , , , , , , , , , , , , , , , ,94.1176, , , , , , , 
434.5736704445, , , , , , , , , , , , , , , , , , , , , , , , , , , ,59.6491, , , 
434.8875326938, , ,74.1734,56.3043,31.6906, , ,17.9685, , ,96.6755,70.1518, , , ,99.753,96.7956, , , ,91.64,80.8937,99.9861, , ,94.7483,99.9445, , ,93.6451,89.5577
434.9503051437, , , , , , , , , , , , , ,97.0588, , , , , , , , , , , , , , , , , 
435.0130775936, , , , , , , , , , , , , , , , , , , , , , , , , , , ,61.4035, , , 
435.2013949432, , , , , , , , , , , , ,95.5556, , , , , , , , , , , , , , , , , , 
435.3897122928, , , , , , , , , , , , , ,98.5294, , , , , , , , , , , , , , , , , 
435.6408020922, , , , , , , , , , , , ,96.6667, , , , , , , , , , , , , , , , , , 
435.766346992, , , , , , , , , ,92.8571, , , , , , , , , , , , , , , , , , , , , 
436.0802092413, , , , , , , , , , , , ,95.5556, , , , , , , , , , , ,60, , , , , , 
436.5196163904, , , , , , , , , , , , ,96.6667, , , , , , , , , , , , , , , , , , 
437.0217959894, , , , , , , , , , , , , , ,100, , ,23.5294, , , , , ,88.2353, , , , , , , 
437.3984306886, , ,73.662,57.0141,32.34, , ,17.419, , ,96.3367,70.9492, , , ,99.6789,97.0494, , , ,92.107,80.4053,99.963, , ,94.44,99.9102, , ,93.3093,90.0124
437.4612031385, , , , , , , , , , , , , ,98.5294, , , ,29.4118, , , , , , , , , , , , , 
437.8378378377, , , , , , , , ,95.6522, , , , , , , , , , , , , , , , , , , , , , 
438.0261551873, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100, , 
438.0889276371, , , , , , , , , , , , ,95.5556, , , , , , , , , , , , , , , , , , 
438.2144725369, , , , , , , , , ,94.0476, , , , , , , , , , , , , , , , , , , , , 
438.3400174366, ,100, , , , , , ,94.2029, , , , , , , , , , , , , , , , , , , , , , 
438.4655623364, , ,73.1184,57.7615,33.0292, , ,16.8395, , ,95.9634,71.7834, , , ,99.5903,97.3059, , , ,92.5855,79.8857,99.9271, , ,94.1063,99.8652, , ,92.947,90.482
438.5911072361, , , , , , , , , , , , ,96.6667, , , , , , , , , , , , , , , , , , 
438.9677419353, , , , , , , , , , , , ,95.5556, , , , , , , , , , , , , , , , , , 
439.0932868351, , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , , , 
439.2188317348, , , , , , , , , , , , , , , , , ,23.5294, , , , , , , , , , , , , 
439.5326939841, , , , , , , , , ,92.8571, , , , , , , , , , , , , ,94.1176, , , , ,96.2264, , 
439.9721011332, , , , , , , , , , , , ,96.6667, , , , , , , , , , , , , , , , , , 
440.4115082823, , , , , , , , , , , , ,95.5556, , , , ,29.4118, , , , , , , , , , , , , 
440.537053182, , , , , , , , , , , , , , , , , , , , , , , , , , , ,63.1579, , , 
440.6625980818, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,98.1132, , 
440.7253705317, , , , , , , , ,95.6522, , , , , , , , , , , , , , , , , , , , , , 
440.8509154314, , , , , , , , , , , , , , , , , ,23.5294, , , , , , , , , , , , , 
441.6669572797, , , , , ,5.3191, , , , , , , , , , , , , , , , , , , , , , , , , 
441.9180470792, , , , , , , , , , , , , , , , , , , , , , , ,88.2353, , , , , , , 
442.1063644288, , , , , , , , , , , , , ,98.5294, , , , , , , , , , , , , , , , , 
442.1691368786, , ,72.5707,58.5076,33.7227, , ,16.2602, , ,95.574,72.6104, , , ,99.4909,97.5509, , , ,93.0491,79.3617,99.8793, , ,93.7639,99.8111, , ,92.5765,90.9412
442.3574542283, , , , , , , , ,94.2029, , , , , , , , , , , , , , , , , , , , , , 
442.5457715779, ,94.4444, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
442.7340889275, , ,72.0189,59.252,34.4204, , ,15.681, , ,95.1688,73.4297, , , ,99.3809,97.7844, , , ,93.498,78.8332,99.8197, , ,93.4127,99.7481, , ,92.1978,91.39
442.7968613773, , , , , , , , , ,91.6667, , , , , , , , , , , , , , , , , , , , , 
443.2362685264, , , , , , , , , , , , , , ,98.4615, , , , , , , , , , , , , , , , 
443.2990409763, , , , , , , , , ,92.8571, , , , , , , , , , , , , , , , , , ,98.1132, , 
443.6756756755, , , , , , , , ,95.6522,91.6667, , , , , , , , , , , , , , , , , , , , , 
444.0523103747, , , , , , , , , ,92.8571, , , , , , , , , , , , , , , , , , , , , 
444.6800348734, , , , , , , , , , , , , , ,100, , , , , , , , , , , , , , , , 
444.8055797732, , , , , , , , , , , , , , , , , , , , , , , ,94.1176, , , , , , , 
445.0566695726, , , , , , , , , , , , , , , , , , , ,45, , , , , , , , , , , 
445.1194420225, , , , , , , , , , , , , ,97.0588, , , ,23.5294, , , , , , , , , , , , , 
445.1822144724, ,100, , , , , , , , , , ,95.5556, , , , , , , , , , , , , , , , , , 
445.4960767217, , , , , , , , , , , , , , , , , , , , , , , , , , , ,64.9123, , , 
445.5588491716, , ,71.463,59.9946,35.122, , ,15.1021, , ,94.7483,74.2411, , , ,99.2603,98.0062, , , ,93.932,78.3004,99.7485, , ,93.053,99.6762, , ,91.8112,91.8282
445.6216216215, , , , , , , , , , , , ,94.4444, , , , , , , , , , , , , , , , , , 
445.8099389711, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100, , 
446.0610287705, , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , , , 
446.1865736703, , , , , , , , ,95.6522, , , , , , , , , , , , , , , , , , , , , , 
446.3748910199, , , , , , , , , ,91.6667, , , ,98.5294, , , , , , , , , , , , , , , , , 
446.6887532692, , , , , , , , , , , , ,95.5556, , , , , , , , , , ,88.2353, , , , , , , 
447.0653879684, , , , , , , , , , , , , , , , , ,17.6471, , , , , , , , , , , , , 
447.6303400173, , , , , , , , , , , , , ,97.0588, , , , , , , , , , , , , , , , , 
447.755884917, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,98.1132, , 
447.8814298167, , , , , , , , , , , , ,94.4444, , , , , , , , , , , , , , , , , , 
448.1325196162, , , , , , , , , , , , , ,98.5294, , , ,23.5294, , , , , , , , , , ,100, , 
448.3208369658, , , , , , , , , , , , ,94.4444, , , , , , , , , , , , , , , , , , 
449.0741063643, , , , , , , , , , , , , , , , , ,17.6471, , , , , , , , , , , , , 
449.3879686136, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,98.1132, , 
449.5762859632, , , , , , , , ,97.1014, , , , , , , , , , , , , , , , , , , , , , 
449.7646033128, , , , , , , , , , , , , , , , , , , , , , , , , , , ,63.1579, , , 
449.8901482126, , , , , , , , ,95.6522,90.4762, , , , , , , , , , , , , , , , , , , , , 
450.141238012, , , , , , , , , , , , , , , , , , , , , , , ,94.1176, , , , , , , 
450.2040104619, , ,70.8595,60.7928,35.8824, , ,14.4784, , ,94.2781,75.1062, , , ,99.1185,98.2322, , , ,94.383,77.7214,99.6587, , ,92.6559,99.5888, , ,91.3856,92.2884
450.2040104619, , , , , , , , , , , , , ,98.5294, , , , , , , , , , , , , ,64.9123, , , 
451.0200523102, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100, , 
451.2083696598, , , , , , , , , , , , ,93.3333, , , , , , , , , , , , , , , , , , 
451.4594594593, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,98.1132, , 
451.6477768089, , , , , , , , , ,90.4762, , , , , , , , , , , , , ,88.2353, , , , , , , 
452.087183958, , , , , , , , , ,91.6667, , , , , , , , , , , , , , , , , , , , , 
452.3382737575, , , , , , , , , , , , , , , , , , , , , , , , ,70, , , , , , 
452.5265911071, ,94.4444, , , , , , ,97.1014,90.4762, , , , , , , , , , , , , , , , , , , , , 
452.7776809065, , , , , , , , , , , , , , , , , , , , , , , , ,60, , , , , , 
452.8404533564, , ,70.2514,61.5884,36.6469, , ,13.8549, , ,93.7909,75.9614, , , ,98.9644,98.4447, , , ,94.8165,77.1375,99.5556, , ,92.249,99.4911, , ,90.951,92.7362
452.9659982561, , , , , , , , , ,91.6667, , , , , , , ,11.7647, , , , , , , , , , , , , 
453.1543156058, , , , , , , , , , , , ,92.2222, , , , , , , , , , , , , , , , , , 
453.4054054052, , , , , , , , , ,89.2857, , , , , , , ,17.6471, , , , , , , , , , , , , 
453.5937227548, , , , , , , , , , , , ,94.4444, , , , , , , , , , , , , , , , , , 
453.7192676546, , , , , , , , , ,90.4762, , , , , , , , , , , , , , , , , , , , , 
453.9075850042, , , , , , , , ,95.6522, , , , , , , , , , , , , , , , , , , ,100, , 
454.0331299039, , , , , , , , , , , , ,93.3333, , , , , , , , , , , , , , , , , , 
454.8491717522, , , , , , , , , , , , , , , , , ,11.7647, , , , , , , , , , , , , 
454.974716652, , , , , , , , , , , , ,93.3333, , , , , , , , , , , , , , , , , , 
455.414123801, , , , , , , , , , , , ,92.2222, , , , , , , , , , , , , , , , , , 
455.4768962509, , , , , , , , ,97.1014, , , , , ,98.4615, , , , ,45, , , ,94.1176, , , ,66.6667, , , 
455.8535309501, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,98.1132, , 
456.1046207496, , , , , , , , , , , , , , , , , ,17.6471, , , , , , , , , , , , , 
456.2929380992, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100, , 
456.3557105491, , , , , , , , , , , , , , , , , , , , , , , ,88.2353, , , , , , , 
456.5440278987, , , , , , , , , , , , , , , , , ,11.7647, , , , , , , , , , , , , 
456.7323452483, , , , , , , , , , , , , , ,100, , , , , , , , , , , , , , , , 
457.0462074976, , , , , , , , , ,89.2857, , , ,100, , , , , , , , , , , , , , , , , 
457.4228421969, , , , , , , , , , , , , ,98.5294, , , , , , , , , , , , , , , , , 
457.6111595465, , , , , , , , ,95.6522, , , , , , , , , , , , , , , , , , , , , , 
458.4899738446, , , , , , , , ,97.1014, , , , , , , , , , , , , , , , , , , , , , 
459.1176983433, , , , , , , , , , , , ,91.1111, , , , , , , , , , , , , , , , , , 
459.3687881428, , , , , , , , , , , , , ,100, , , , , , , , , , , , , , , , , 
459.5571054924, , , , , , , , , , , , ,91.1111, , , , , , , , , , , , , , , , , , 
459.6826503922, , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , , , 
459.745422842, , , , , , , , , , , , , ,98.5294, , , , , , , , , , , , , , ,98.1132, , 
460.0592850914, , , , , ,4.2553, , , , , , , , , , , , , , , , , , , , , , , , , 
460.3103748908, , ,69.6388,62.3813,37.4155, , ,13.2317, , ,93.2869,76.8061, , , ,98.798,98.6436, , , ,95.2325,76.5489,99.4392, , ,91.8325,99.3833, , ,90.5074,93.1713
460.3731473407, , , , , , , , , , , , , , , , , , , , , , , , ,70, , , , , , 
460.4359197906, , , , , , , , , ,88.0952, , , , , , , , , , , , , , , , , , , , , 
460.5614646903, , , , , , , , , , , , , , , , , , , , , , , , , , , ,68.4211, , , 
460.6242371402, , , , , , , , , , , , , , , , , ,5.8824, , , , , , , , , , , , , 
460.8753269397, , , , , , , , , ,86.9048, , ,92.2222, , , , , , , , , , , , , , , , , , 
461.0636442893, , , , , , , , , , , , , , , , , ,11.7647, , , , , , , , , , , , , 
461.3147340888, , , , , , , , , ,88.0952, , ,91.1111,100, , , , , , , , , , , , , , , , , 
461.7541412378, , , , , , , , , ,86.9048, , , , ,98.4615, , , , , , , , , , , , , , , , 
462.1307759371, , , , , , , , , ,88.0952, , , , , , , , , , , , , , , , , , , , , 
462.3190932867, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100, , 
462.5074106363, ,88.8889, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
462.5701830861, , , , , , , , , ,86.9048, , , , , , , ,5.8824, , , , , , , , , , , , , 
462.6957279859, , , , , , , , , , , , , ,98.5294, , , , , , , , , , , , , , , , , 
463.0095902352, , , , , , , , , ,88.0952, , , , , , , , , , , , , , , , , , , , , 
463.4489973843, , , , , , , , , ,86.9048, , , , , , , , , ,45, , , , , , , , , , , 
463.7628596337, , , , , , , , , , , , , ,100, , , , , , , , , , , , , , , , , 
463.8884045334, , , , , , , , , ,88.0952, , , , ,100, , , , , , , , , , , , , ,98.1132, , 
464.3278116825, , , , , , , , , ,85.7143, , , , , , , , , , , , , , , , , , , , , 
464.4533565822, , , , , , , , , , , , , , , , , , , , , , , , , , , ,66.6667, , , 
464.7672188316, , , , , , , , ,98.5507,86.9048, , , , , , , , , , , , , , , , , , , , , 
465.0810810809, , , , , , , , , , , , , ,98.5294, , , , , , , , , , , , , , ,100, , 
465.2066259806, , , , , , , , ,97.1014,85.7143, , , , , , , , , , , , , , , , , , , , , 
465.52048823, , , , , , , , , , , , , ,100, , , , , , , , , , , , , ,68.4211, , , 
465.6460331297, ,94.4444, , , , , , , ,86.9048, , , , , , , , , , , , , , , , , , , , , 
465.8971229292, , , , , , , , , , , , ,90,98.5294, , , , , , , , , ,82.3529, , , , , , , 
466.0854402788, , , , , , , , , ,86.9048, , , , , , , , , , , , , , , , , , , , , 
466.3365300783, , , , , , , , , , , , ,90, , , , ,0, , , , , ,88.2353, , , , , , , 
466.7759372274, , , , , , , , , , , , , , , , , ,5.8824, , , , , , , , , , , , , 
466.964254577, , , , , , , , , ,86.9048, , , , , , , , , , , , , , , , , , , , , 
467.5919790757, , , , , , , , , , , , ,91.1111,97.0588, , , , , , , , , , , , , , , , , 
467.8430688751, , , , , , , , ,98.5507,85.7143, , , , ,98.4615, , , , , , , , , , , , , , , , 
468.0313862248, , , , , , , , , , , , ,90,98.5294, , , , , , , , , , , , , , , , , 
468.2197035744, , , , , , , , , , , , , , ,100, , ,0, , , , , , , , , , , , , 
468.3452484741, , , , , , , , , , , , , , , , , , , ,50, , , , ,80, , , , , , 
469.0357454227, , , , , , , , ,97.1014, , , , , , , , , , , , , , , , , , , ,98.1132, , 
469.4751525717, , , , , , , , , , , , , , , , , ,5.8824, , , , , , , , , , , , , 
469.9145597208, , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , 
470.1028770704, , , , , , , , , , , , ,88.8889, , , , , , , , , , , , , , , , , , 
470.6050566694, , , , , , , , , , , , , , , , , , , , , , , , , , , ,70.1754, , , 
470.7306015691, , , , , , , , , , , , , , , , , , , , , , , ,82.3529, , , , ,100, , 
470.9816913686, , ,69.0218,63.1711,38.188, , ,12.6088, , ,92.7667,77.6401, , , ,98.6196,98.829, , , ,95.631,75.9556,99.3097, , ,91.4065,99.2653, , ,90.055,93.5936
471.1072362683, , , , , , , , ,98.5507, , , , , , , , , , , , , , , , , , , , , , 
471.2327811681, , , , , , , , , , , , ,90, , , , , , , , , , , , , , , , , , 
471.6721883172, , , , , , , , , , , , ,88.8889, , , , , , , , , , , , , , , , , , 
471.8605056668, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,98.1132, , 
