Time (min),CLK,clk,CRY,cry,CWO,cwo,CYC/CLK,pdp1,PDP1,per,PER,PER/TIM-p,tim,TIM,VRI,vri,clk_data,CLK_data,CLK/CYC_data,per_data,PER_data,tim_data,TIM_data,PER/TIM_data,cwo_data,CWO_data,pdp1_data,PDP1_data,vri_data,VRI_data,CRY_data
6.9866,,,,,,61.9047619048,,,,,,,,,,,,,,,,,,,,,,,,,
6.9892,,,,,,,,,,5.8823529412,,,,,,,,,,,,,,,,,,,,,
6.99,,,,,,,,,,,,,,,,96.2264150943,,,,,,,,,,,,,,,
6.996,,,,,,,,94.1176470588,,,,,,,,,,,,,,,,,,,,,,,
7.0011,,,,,,60.7142857143,,,,,,,,,,,,,,,,,,,,,,,,,
7.0019,,,,,,,71.1111111111,,,0,,,,,,,,,,,,,,,,,,,,,
7.007,,,,,97.1014492754,,,,100,,,,,,,,,,,,,,,,,,,,,,
7.0079,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,
7.0121,,,,,,,,95.5882352941,,,,,,,,,,,,,,,,,,,,,,,
7.0138,,,,,,,71.1111111111,,,,,,,,,,,,,,,,,,,,,,,,
7.0155,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,
7.0172,,,,,,,,,,,,,,,82.4561403509,,,,,,,,,,,,,,,,
7.0189,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,
7.0214,,,,,98.5507246377,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0248,,,,,,,71.1111111111,,,,,,,,,,,,,,,,,,,,,,,,
7.0257,,,,,,,,94.1176470588,,,,,,,,94.3396226415,,,,,,,,,,,,,,,
7.0299,,94.4444444444,,,,,70,,,,,70,58.8235294118,,,,,,,,,,,,,,,,,,
7.0359,,,,,,59.5238095238,68.8888888889,,,5.8823529412,,,,,,,,,,,,,,,,,,,,,
7.0384,,,,,,,,,,,,,,,,96.2264150943,,,,,,,,,,,,,,,
7.041,,,,,,59.5238095238,70,,,,,,,,,,,,,,,,,,,,,,,,
7.046,,,,,,,68.8888888889,,,,,,,,,,,,,,,,,,,,,,,,
7.052,,,,,,,,95.5882352941,,,,,,,,,,,,,,,,,,,,,,,
7.0537,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
7.0562,,,,,,,,,,,,,,,,94.3396226415,,,,,,,,,,,,,,,
7.0571,,,,,97.1014492754,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0579,,,,,,,,94.1176470588,,,,,,,,,,,,,,,,,,,,,,,
7.0596,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,
7.063,,,,,,,,,98.4615384615,,,,,,,,,,,,,,,,,,,,,,
7.0656,,,,,,,68.8888888889,,,,,,,,,,,,,,,,,,,,,,,,
7.0673,,,,1,,,,,,,,,64.7058823529,,,,,,,,,,,,,,,,,,
7.069,,,,,,58.3333333333,,,100,,,,,,,,,,,,,,,,,,,,,,
7.0749,,,,,,57.1428571429,,,,,,,,,,,,,,,,,,,,,,,,,
7.0808,,,,,,,,,,,,,,,,92.4528301887,,,,,,,,,,,,,,,
7.0834,,,,,98.5507246377,,,,,5.8823529412,,,,,,,,,,,,,,,,,,,,,
7.0859,,,,,,,,,,,,,,,,94.3396226415,,,,,,,,,,,,,,,
7.0876,,,,,,,67.7777777778,,,,,,,,84.2105263158,,,,,,,,,,,,,,,,
7.0893,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,
7.0936,,,,,,,66.6666666667,,,,,,58.8235294118,,,,,,,,,,,,,,,,,,
7.0995,,,,0,,,67.7777777778,,,,,,,,,,,,,,,,,,,,,,,,
7.1046,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
7.1072,,,,,97.1014492754,,,,,,,,,,,,,,,,,,,,,,,,,,
7.108,,,,,,,,,,,,,,,82.4561403509,,,,,,,,,,,,,,,,
7.1131,,,,,,57.1428571429,,,,,,,,,,,,,,,,,,,,,,,,,
7.119,,100,,,,55.9523809524,,,,,,,,,,,,,,,,,,,,,,,,,
7.1284,,,,,,,66.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
7.1326,,,,,,,,,,5.8823529412,,,,,,,,,,,,,,,,,,,,,
7.1403,,,,,,,,92.6470588235,,,,,,,,,,,,,,,,,,,,,,,
7.1453,,,,,,54.7619047619,,,98.4615384615,,,,,,,,,,,,,,,,,,,,,,
7.147,,94.4444444444,,,,,65.5555555556,,,,,,,,,,,,,,,,,,,,,,,,
7.1496,,,,,98.5507246377,,,,,,,,,,,,,,,,,,,,,,,,,,
7.1513,,,,,,53.5714285714,,,,,,,,,,,,,,,,,,,,,,,,,
7.153,,,,,,,66.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
7.1555,,,,,97.1014492754,,,,,,,,,,,,,,,,,,,,,,,,,,
7.1564,,,,,,,,,,0,,,52.9411764706,,84.2105263158,,,,,,,,,,,,,,,,
7.1615,,,,,,,,91.1764705882,,,,,,,,,,,,,,,,,,,,,,,
7.1623,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,
7.1674,,,,,,,65.5555555556,92.6470588235,,,,,,,,,,,,,,,,,,,,,,,
7.17,,,,,,,,,,,,,58.8235294118,,,,,,,,,,,,,,,,,,
7.1759,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,
7.1767,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,
7.1827,,,,,,,,,,5.8823529412,,,,,,,,,,,,,,,,,,,,,
7.1869,,,,,,,64.4444444444,,,,,,,,,,,,,,,,,,,,,,,,
7.1929,,,,,,,,91.1764705882,,,,,,,,,,,,,,,,,,,,,,,
7.1954,,,,,,,,,,,,,,,,92.4528301887,,,,,,,,,,,,,,,
7.2014,,,,,,52.380952381,,,,,,,,,,,,,,,,,,,,,,,,,
7.2073,,,,,,52.380952381,,,,0,,,,,,,,,,,,,,,,,,,,,
7.2081,,,,,95.652173913,,,,,,,,,100,,,,,,,,,,,,,,,,,
7.2098,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.2141,,,,,97.1014492754,,,92.6470588235,,,,,,,,,,,,,,,,,,,,,,,
7.2183,,,,,,,,,,,,,52.9411764706,,,,,,,,,,,,,,,,,,
7.2226,,,,1,,,63.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
7.2277,,,,,,,63.3333333333,91.1764705882,98.4615384615,,,,,,85.9649122807,,,,,,,,,,,,,,,,
7.2302,,,,,,50,,,,5.8823529412,,,,,,,,,,,,,,,,,,,,,
7.2362,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,
7.2412,,,,0,,,63.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
7.2463,,,,,,,63.3333333333,,100,,,,,,,,,,,,,,,,,,,,,,
7.2565,,,,,95.652173913,,,,,0,,,,,,,,,,,,,,,,,,,,,
7.2608,,94.4444444444,,,,,62.2222222222,,,,,,,,,,,,,,,,,,,,,,,,
7.265,,,,,,,62.2222222222,,,,,,,,,,,,,,,,,,,,,,,,
7.2693,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,
7.2752,,,,,,48.8095238095,,,,,,,,,,,,,,,,,,,,,,,,,
7.2777,,,,,,,,,,,,75,58.8235294118,,,,,,,,,,,,,,,,,,
7.2803,,,,,,,61.1111111111,,,,,,,,,,,,,,,,,,,,,,,,
7.282,,,,,,,,,,,,,,,84.2105263158,,,,,,,,,,,,,,,,
7.2837,,,,,,,,,,,,,52.9411764706,,,,,,,,,,,,,,,,,,
7.2871,,,,,,,,,,5.8823529412,,,,,,,,,,,,,,,,,,,,,
7.2896,,,,,97.1014492754,,,,,,,,,,,,,,,,,,,,,,,,,,
7.293,,,,,,,61.1111111111,,,,,,,,,,,,,,,,,,,,,,,,
7.2947,,,,,,,,91.1764705882,,,,,,,,,,,,,,,,,,,,,,,
7.2973,,,,,,,,,,,,,,,85.9649122807,,,,,,,,,,,,,,,,
7.3015,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.3074,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,
7.31,,,,,95.652173913,,,,100,0,,,,,,,,,,,,,,,,,,,,,
7.3142,,,,,,47.619047619,60,,,,,,,,,,,,,,,,,,,,,,,,
7.327,,,,,,46.4285714286,,,,,,,,,,,,,,,,,,,,,,,,,
7.3287,,,,,,,,89.7058823529,,,,,,,,,,,,,,,,,,,,,,,
7.3312,,94.4444444444,1.0638297872,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.3329,,,,,,45.2380952381,60,,,,,,,,,,,,,,,,,,,,,,,,
7.338,,,,,,46.4285714286,60,,,,,,,,,90.5660377358,,,,,,,,,,,,,,,
7.3397,,,,,,,,,,5.8823529412,,,,90,,,,,,,,,,,,,,,,,
7.3439,,,,,,,58.8888888889,,,,,,,,,88.679245283,,,,,,,,,,,,,,,
7.3456,,,,,,,,91.1764705882,,,,,,,,,,,,,,,,,,,,,,,
7.3482,,,,0,,,,,,,,,47.0588235294,,,,,,,,,,,,,,,,,,
7.3507,,,,,,45.2380952381,,,,,,,,,,,,,,,,,,,,,,,,,
7.3567,,,,,,45.2380952381,58.8888888889,,,,,,,,,90.5660377358,,,,,,,,,,,,,,,
7.3609,,,,,94.2028985507,,,,,,,,,,,,,,,,,,,,,,,,,,
7.3626,,,,,,,57.7777777778,89.7058823529,,0,,,,,,,,,,,,,,,,,,,,,
7.3669,,,,,95.652173913,,,,,,,,,,,,,,,,,,,,,,,,,,
7.3719,,,,,,,,,,,,,,,87.7192982456,,,,,,,,,,,,,,,,
7.3753,,88.8888888889,,,,,57.7777777778,,,,,75,,,,,,,,,,,,,,,,,,,
7.3864,,,,,,44.0476190476,,,,,,,,,,,,,,,,,,,,,,,,,
7.3923,,,,,,44.0476190476,,,,,,,,,,,,,,,,,,,,,,,,,
7.3932,,94.4444444444,,,,,,,98.4615384615,,,,,,,,,,,,,,,,,,,,,,
7.394,,,,,,,57.7777777778,,,,,,,,,,,,,,,,,,,,,,,,
7.3966,,,,,,,,,,,,,52.9411764706,100,,,,,,,,,,,,,,,,,
7.3991,,,,,,,56.6666666667,,,5.8823529412,,,,,,,,,,,,,,,,,,,,,
7.4017,,,,,,,,,,,,,,,,88.679245283,,,,,,,,,,,,,,,
7.4076,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,
7.411,,,,,,,55.5555555556,,,,,,,,,,,,,,,,,,,,,,,,
7.4135,,,,,94.2028985507,,,,,,,,,,,,,,,,,,,,,,,,,,
7.4144,,,,,,,,,,0,,,47.0588235294,,,,,,,,,,,,,,,,,,
7.4161,,,,,,,,,,,,,,,,90.5660377358,,,,,,,,,,,,,,,
7.4195,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.422,,,,,,41.6666666667,,,100,,,,,,,,,,,,,,,,,,,,,,
7.428,,,,,,41.6666666667,,,,,,,,,,,,,,,,,,,,,,,,,
7.4305,,,,,,,,88.2352941176,,,,,,,,,,,,,,,,,,,,,,,
7.4356,,,,,,,,89.7058823529,,,,,,,,,,,,,,,,,,,,,,,
7.439,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,
7.4441,,,,,,,54.4444444444,,,,,,,,87.7192982456,,,,,,,,,,,,,,,,
7.45,,,,,,,54.4444444444,,,,,,,,,,,,,,,,,,,,,,,,
7.456,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.4568,,,,,,40.4761904762,,,,,,,,,,,,,,,,,,,,,,,,,
7.4585,,,,,,,,,,5.8823529412,,,,,,88.679245283,,,,,,,,,,,,,,,
7.4594,,,,,94.2028985507,,,,,,,,,,,,,,,,,,,,,,,,,,
7.4619,,,,,,41.6666666667,53.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
7.4645,,,,,,,,88.2352941176,,0,,,,,,,,,,,,,,,,,,,,,
7.4679,,,,,,40.4761904762,52.2222222222,,,,,,,,,,,,,,,,,,,,,,,,
7.4738,,,,,,,53.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
7.4755,,,,,,,,86.7647058824,98.4615384615,,,,,,,,,,,,,,,,,,,,,,
7.4789,,,,,,,,,,,,,,,,88.679245283,,,,,,,,,,,,,,,
7.4814,,,,,,,,,,,,,41.1764705882,,,,,,,,,,,,,,,,,,
7.4925,,,,1,,39.2857142857,52.2222222222,86.7647058824,100,,,,,,,,,,,,,,,,,,,,,,
7.5035,,,,,,,51.1111111111,,,,,,,,,,,,,,,,,,,,,,,,
7.512,,,,,,,,,,,,,,,,86.7924528302,,,,,,,,,,,,,,,
7.5154,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,
7.5162,,,,,,38.0952380952,,,,,,,,,,,,,,,,,,,,,,,,,
7.5179,,,,,92.7536231884,,,,,,,,,,,,,,,,,,,,,,,,,,
7.5222,,,,,,39.2857142857,,,,5.8823529412,,,,,89.4736842105,,,,,,,,,,,,,,,,
7.5273,,,,0,,38.0952380952,,,,,,,47.0588235294,,,,,,,,,,,,,,,,,,
7.5332,,,,,,36.9047619048,,85.2941176471,,,,,,,,,,,,,,,,,,,,,,,
7.5391,,,,,,35.7142857143,50,,,,,,,,,,,,,,,,,,,,,,,,
7.5434,,,,,,36.9047619048,50,86.7647058824,,,,,,,,88.679245283,,,,,,,,,,,,,,,
7.5468,,,,,,,,,,0,,,41.1764705882,,,,,,,,,,,,,,,,,,
7.5493,,,,,,35.7142857143,,,,,,,,,,,,,,,,,,,,,,,,,
7.5553,,,,,,,48.8888888889,,,,,,,,,,,,,,,,,,,,,,,,
7.5578,,,,,,,,,98.4615384615,,,,,,,,,,,,,,,,,,,,,,
7.5612,,,,,94.2028985507,,47.7777777778,,,,,,,,,,,,,,,,,,,,,,,,
7.5629,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,
7.5672,,,,,92.7536231884,,48.8888888889,85.2941176471,,,,,,,,,,,,,,,,,,,,,,,
7.5689,,,,,,,,,,,,,,,,86.7924528302,,,,,,,,,,,,,,,
7.5705,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,
7.5756,,100,,,,34.5238095238,,,,,,,,,,,,,,,,,,,,,,,,,
7.5816,,,,,,35.7142857143,,,,,,,,,,,,,,,,,,,,,,,,,
7.5858,,,,,,34.5238095238,47.7777777778,,,5.8823529412,,,,,,,,,,,,,,,,,,,,,
7.5977,,94.4444444444,,,,,46.6666666667,,,,,,,,91.2280701754,,,,,,,,,,,,,,,,
7.5994,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
7.6003,,,,,,33.3333333333,,,,,,,,,,,,,,,,,,,,,,,,,
7.6062,,,,,,33.3333333333,,,,,,,,,,,,,,,,,,,,,,,,,
7.6121,,,,1,,,,,,,60,,35.2941176471,,89.4736842105,,,,,,,,,,,,,,,,
7.6181,,,,,,,,,,,,,,,,88.679245283,,,,,,,,,,,,,,,
7.624,,,,,91.3043478261,33.3333333333,,,,,,,,,,86.7924528302,,,,,,,,,,,,,,,
7.63,,,,,,32.1428571429,,,,,,,,,,,,,,,,,,,,,,,,,
7.6317,,,,,,,45.5555555556,,,,,,,,,,,,,,,,,,,,,,,,
7.6342,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.6367,,,,,,,45.5555555556,83.8235294118,,,,,,,,84.9056603774,,,,,,,,,,,,,,,
7.6478,,,,,,,44.4444444444,,,,,,,,,,,,,,,,,,,,,,,,
7.652,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,
7.6537,,,,,,,44.4444444444,,,,,,,,,,,,,,,,,,,,,,,,
7.6597,,,,,,30.9523809524,45.5555555556,,,,,,,,,,,,,,,,,,,,,,,,
7.6614,,,,,,,,,,5.8823529412,,,,,,,,,,,,,,,,,,,,,
7.6622,,,,,,,,85.2941176471,,,,,,,,,,,,,,,,,,,,,,,
7.6656,,100,,,,29.7619047619,44.4444444444,,,,,,,,,,,,,,,,,,,,,,,,
7.6682,,,,,,,,83.8235294118,,,,,,,,,,,,,,,,,,,,,,,
7.6698,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.6715,,,,,,30.9523809524,43.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
7.6766,,,,,,,,,,,,,,,91.2280701754,,,,,,,,,,,,,,,,
7.6775,,,,,,28.5714285714,43.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
7.68,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
7.6817,,,,,,,,,,,,,,,,83.0188679245,,,,,,,,,,,,,,,
7.6919,,,,,,,42.2222222222,,,,,,,,,,,,,,,,,,,,,,,,
7.6936,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,
7.6962,,,,,,,,,,,,,,,,84.9056603774,,,,,,,,,,,,,,,
7.6996,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,
7.7046,,94.4444444444,,0,,27.380952381,,82.3529411765,,,,,,,,,,,,,,,,,,,,,,,
7.7174,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7225,,,,,,,,,98.4615384615,,,,,,,,,,,,,,,,,,,,,,
7.7259,,,,,,,41.1111111111,,,,,,,,,,,,,,,,,,,,,,,,
7.7284,,,,,,,,83.8235294118,,,,,,,,,,,,,,,,,,,,,,,
7.7301,,,,,89.8550724638,26.1904761905,41.1111111111,,,,,,,,,,,,,,,,,,,,,,,,
7.7386,,,,0,,,,,,5.8823529412,,,,,,83.0188679245,,,,,,,,,,,,,,,
7.742,,,,,,26.1904761905,40,,,,,,,,,,,,,,,,,,,,,,,,
7.7445,,,,,,,,82.3529411765,,,,,,,,,,,,,,,,,,,,,,,
7.7522,,,,,,,,,,,,,29.4117647059,,,,,,,,,,,,,,,,,,
7.7539,,,,,,25,40,,,,,,,,,,,,,,,,,,,,,,,,
7.7564,,100,,,,,,,100,,,,,,92.9824561404,,,,,,,,,,,,,,,,
7.7615,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7624,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
7.7641,,,,,,23.8095238095,,,,,,,,,,,,,,,,,,,,,,,,,
7.7675,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,
7.77,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,
7.7725,,,,,,,38.8888888889,,,,,,,,,,,,,,,,,,,,,,,,
7.7751,,,,0,,23.8095238095,,,,,,,,,,,,,,,,,,,,,,,,,
7.7802,,,,,,,,80.8823529412,,,,,,,,,,,,,,,,,,,,,,,
7.781,,,,,,,,,,,,,,,91.2280701754,,,,,,,,,,,,,,,,
7.7844,,,,,,,,,,,,,,,,84.9056603774,,,,,,,,,,,,,,,
7.7853,,,,,,,37.7777777778,,,,,,,,,,,,,,,,,,,,,,,,
7.7861,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,
7.787,,,,,88.4057971014,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7895,,,,,,,,,,,,,,,,83.0188679245,,,,,,,,,,,,,,,
7.7912,,,,,,22.619047619,38.8888888889,,,,,,,,,,,,,,,,,,,,,,,,
7.7955,,,,,,,,,,,,,,,,81.1320754717,,,,,,,,,,,,,,,
7.7972,,,,,,23.8095238095,37.7777777778,,,,,,,,,,,,,,,,,,,,,,,,
7.798,,,,,,,,82.3529411765,,,,,,,,,,,,,,,,,,,,,,,
7.7989,,,,1,,22.619047619,,,,,,,,,,,,,,,,,,,,,,,,,
7.8048,,,,,,,,,98.4615384615,,,,,,,,,,,,,,,,,,,,,,
7.8124,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8158,,94.4444444444,,,,21.4285714286,36.6666666667,80.8823529412,,,,,,,,,,,,,,,,,,,,,,,
7.8218,,,,,,22.619047619,35.5555555556,,,,,,23.5294117647,,,,,,,,,,,,,,,,,,
7.8277,,,,,,21.4285714286,36.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
7.8294,,,,,,,,,,5.8823529412,,,,,,,,,,,,,,,,,,,,,
7.832,,,,,,,35.5555555556,,,,,90,,,,,,,,,,,,,,,,,,,
7.8362,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,
7.8379,,,,,,,36.6666666667,,,,,,,,92.9824561404,,,,,,,,,,,,,,,,
7.8421,,,,0,,20.2380952381,,,,,,,,,,,,,,,,,,,,,,,,,
7.843,,,,,86.9565217391,,,79.4117647059,,,,,,,,,,,,,,,,,,,,,,,
7.8464,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
7.8489,,100,,,,,,77.9411764706,,,,,,,,,,,,,,,,,,,,,,,
7.8515,,,,,,,35.5555555556,,,,,,,,,,,,,,,,,,,,,,,,
7.8557,,,,,88.4057971014,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8574,,,,,,,34.4444444444,,,,,,,,,79.2452830189,,,,,,,,,,,,,,,
7.8634,,,,,,,35.5555555556,,,,,,,,,,,,,,,,,,,,,,,,
7.8659,,,,,,19.0476190476,,,,,,,,,,,,,,,,,,,,,,,,,
7.8684,,,,,,,34.4444444444,,,,,,29.4117647059,,,,,,,,,,,,,,,,,,
7.8744,,,,,,,33.3333333333,79.4117647059,,,,,,,,,,,,,,,,,,,,,,,
7.8778,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8803,,,,,,,34.4444444444,,,,,,,,,,,,,,,,,,,,,,,,
7.8854,,,,,,,,,,,,,,,,81.1320754717,,,,,,,,,,,,,,,
7.8871,,,,,,,,,98.4615384615,,,,,,,,,,,,,,,,,,,,,,
7.8897,,,,,,,,77.9411764706,,,,,,,,,,,,,,,,,,,,,,,
7.8914,,,,,,,,,,,,,23.5294117647,,,,,,,,,,,,,,,,,,
7.8931,,,,,,17.8571428571,,,,,,,,,,,,,,,,,,,,,,,,,
7.8956,,,,,,,33.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
7.8982,,,,,86.9565217391,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9058,,,,,,16.6666666667,,,,,,,,,,,,,,,,,,,,,,,,,
7.9109,,,,,,17.8571428571,,,,,,,,,,,,,,,,,,,,,,,,,
7.9126,,,,1,,,32.2222222222,,,,,,,,,,,,,,,,,,,,,,,,
7.9168,,,,0,,16.6666666667,32.2222222222,,100,,,85,,,,79.2452830189,,,,,,,,,,,,,,,
7.9211,,,,,,,,,,,,,,,94.7368421053,,,,,,,,,,,,,,,,
7.9253,,94.4444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9279,,,,,,,,76.4705882353,,,,,,,,,,,,,,,,,,,,,,,
7.9287,,,,,,,32.2222222222,,,,,,,,,,,,,,,,,,,,,,,,
7.9313,,,,,,15.4761904762,,,,,,,,,,,,,,,,,,,,,,,,,
7.9338,,,,,,,31.1111111111,,,5.8823529412,,,,,,,,,,,,,,,,,,,,,
7.9397,,100,,,,,32.2222222222,,,,,,,,,,,,,,,,,,,,,,,,
7.9431,,,,1,,15.4761904762,31.1111111111,,,,,,,,92.9824561404,,,,,,,,,,,,,,,,
7.9491,,,,0,,,30,,,,,,,,,,,,,,,,,,,,,,,,
7.9542,,,,,85.5072463768,,31.1111111111,,,,,,,,,,,,,,,,,,,,,,,,
7.9567,,,,,,14.2857142857,,,,,,,,,,,,,,,,,,,,,,,,,
7.9576,,,,,,,,,,,,,,,,77.358490566,,,,,,,,,,,,,,,
7.9593,,,,,,,30,,,0,,,,,,,,,,,,,,,,,,,,,
7.9635,,,,,,,,,,,,,17.6470588235,,,,,,,,,,,,,,,,,,
7.9652,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,
7.9677,,,,,,13.0952380952,,,98.4615384615,,,,,,,,,,,,,,,,,,,,,,
7.9711,,,,,,,28.8888888889,,,,,,,,,,,,,,,,,,,,,,,,
7.9762,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9771,,,,,,,30,,,,,95,,,,75.4716981132,,,,,,,,,,,,,,,
7.983,,,,,,,28.8888888889,,,,,,,,,,,,,,,,,,,,,,,,
7.9847,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,
7.9907,,,,0,,,,,,,,,,80,,,,,,,,,,,,,,,,,
7.9941,,,,,,11.9047619048,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,
8.0017,,,,,,,,,,,,,,,,77.358490566,,,,,,,,,,,,,,,
8.0025,,,,1,,,27.7777777778,75,,,,,,,94.7368421053,,,,,,,,,,,,,,,,
8.0076,,,,,,10.7142857143,,,,,,,,,,,,,,,,,,,,,,,,,
8.0085,,,,,,,26.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
8.0136,,,,,84.0579710145,11.9047619048,,,,,,,,,,,,,,,,,,,,,,,,,
8.0144,,,,,,,27.7777777778,,,,,,,,,,,,,,,,,,,,,,,,
8.0187,,,,,,10.7142857143,,,,,,,,,,,,,,,,,,,,,,,,,
8.0204,,,,,,,27.7777777778,,,,,,,,,,,,,,,,,,,,,,,,
8.0255,,,,0,,,26.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
8.0306,,,,1,,,27.7777777778,,,,,,,,,,,,,,,,,,,,,,,,
8.0331,,,,,,9.5238095238,,,,,,,,,,,,,,,,,,,,,,,,,
8.0348,,94.4444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0356,,,,,,,26.6666666667,,,,,,11.7647058824,,,,,,,,,,,,,,,,,,
8.0382,,,,,,,,,,,,,,,,75.4716981132,,,,,,,,,,,,,,,
8.0399,,,,,,,,73.5294117647,,,,,,,,,,,,,,,,,,,,,,,
8.0458,,,,,,8.3333333333,,,,,,,,,,,,,,,,,,,,,,,,,
8.0475,,,,,,,26.6666666667,,,,,90,,,,,,,,,,,,,,,,,,,
8.0509,,,,,,,,,98.4615384615,,,,,,,,,,,,,,,,,,,,,,
8.0535,,,,,,,25.5555555556,,,,,,,,,,,,,,,,,,,,,,,,
8.056,,,,,,,,,,5.8823529412,,,,,,,,,,,,,,,,,,,,,
8.0594,,,,,,,24.4444444444,,,,,,,,,,,,,,,,,,,,,,,,
8.0662,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0713,,,,,82.6086956522,7.1428571429,25.5555555556,75,,,,,,,,,,,,,,,,,,,,,,,
8.0764,,,,,,,24.4444444444,73.5294117647,,0,,,,,,,,,,,,,,,,,,,,,
8.0849,,,,,,5.9523809524,,,,,,,,,,,,,,,,,,,,,,,,,
8.0866,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,
8.0874,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0934,,,,1,,,,,,,,,,,96.4912280702,,,,,,,,,,,,,,,,
8.0985,,,,,,,23.3333333333,,,,,,,,94.7368421053,73.5849056604,,,,,,,,,,,,,,,
8.1103,,,,,,,,,,,,,5.8823529412,,,,,,,,,,,,,,,,,,
8.112,,,,,,4.7619047619,,,,,,,,,,,,,,,,,,,,,,,,,
8.1146,,,1.0638297872,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1188,,,,,,,,72.0588235294,,,,,,,,,,,,,,,,,,,,,,,
8.1205,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1256,,,,,,3.5714285714,,,,,,,,,,,,,,,,,,,,,,,,,
8.129,,,,,,,,,,,,95,,,,,,,,,,,,,,,,,,,
8.1316,,,,,81.1594202899,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1332,,,,2,,,22.2222222222,,98.4615384615,,,,,,,,,,,,,,,,,,,,,,
8.1375,,,,,,2.380952381,21.1111111111,,,,,,,,,71.6981132075,,,,,,,,,,,,,,,
8.1426,,94.4444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1434,,,,,,3.5714285714,22.2222222222,,,,,,,,,,,,,,,,,,,,,,,,
